region_id,Zoning
8a2a8ac6c387fff,3
8a2a8a8922affff,0
8a2a8a8922affff,10
8a2a8ac6215ffff,2
8a2a8ac6215ffff,15
8a2a8ad4a637fff,15
8a2a8a892caffff,13
8a2a8a892caffff,0
8a2a8ac62b57fff,15
8a2a8ac668c7fff,15
8a2a8ac6482ffff,2
8a2a8ac63007fff,2
8a2a8ac6c707fff,7
8a2a8ac6679ffff,15
8a2a8ad4854ffff,0
8a2a8ac640affff,2
8a2a8ac60c27fff,15
8a2a8a892adffff,1
8a2a8ac62307fff,2
8a2a8ac62307fff,15
8a2a8ad5d25ffff,15
8a2a8ac65877fff,1
8a2a8ac65877fff,11
8a2a8ac62567fff,15
8a2a8a89270ffff,3
8a2a8ad4a54ffff,15
8a2a8ac62a67fff,15
8a2a8a896507fff,0
8a2a8a892517fff,0
8a2a8ad4b4b7fff,2
8a2a8ac64957fff,2
8a2a8ac6440ffff,15
8a2a8ac6440ffff,2
8a2a8ac61b2ffff,3
8a2a8ac6668ffff,15
8a2a8ac75927fff,15
8a2a8ac6c82ffff,7
8a2a8ac6c82ffff,10
8a2a8a89671ffff,0
8a2a8ac66127fff,15
8a2a8ad4ad9ffff,15
8a2a8ac65967fff,1
8a2a8ac65967fff,11
8a2a8ac64877fff,2
8a2a8ad4a467fff,15
8a2a8ac6506ffff,0
8a2a8ac63867fff,15
8a2a8ac60bb7fff,5
8a2a8ad4aa8ffff,0
8a2a8ac662effff,15
8a2a8ac6c89ffff,7
8a2a8ac6c89ffff,15
8a2a8a896317fff,0
8a2a8a8936dffff,6
8a2a8a8936dffff,7
8a2a8ad5962ffff,15
8a2a8ac647b7fff,15
8a2a8ac647b7fff,2
8a2a8ac601b7fff,2
8a2a8a892c47fff,10
8a2a8a892877fff,0
8a2a8ac656effff,5
8a2a8ac6598ffff,11
8a2a8ad4ad8ffff,15
8a2a8a8924e7fff,0
8a2a8a8924e7fff,3
8a2a8ad4856ffff,0
8a2a8ad4a6e7fff,15
8a2a8ac604f7fff,15
8a2a8ac6cd87fff,3
8a2a8ac6cd87fff,15
8a2a8ac60297fff,2
8a2a8ad4b8f7fff,2
8a2a8ac6590ffff,1
8a2a8ac6590ffff,2
8a2a8ac6590ffff,0
8a2a8ad4b52ffff,10
8a2a8ad4b52ffff,3
8a2a8ac609a7fff,8
8a2a8ad4b65ffff,11
8a2a8ad4b65ffff,0
8a2a8ac66c1ffff,15
8a2a8ac66c1ffff,9
8a2a8ad4a8b7fff,15
8a2a8ad48487fff,2
8a2a8ac614dffff,15
8a2a8ad4a50ffff,15
8a2a8a892397fff,13
8a2a8a892397fff,3
8a2a8ac60a57fff,5
8a2a8ac6615ffff,15
8a2a8ac6cb0ffff,6
8a2a8a892597fff,0
8a2a8a892597fff,3
8a2a8a892597fff,2
8a2a8a89620ffff,2
8a2a8ad4b567fff,0
8a2a8ad4b567fff,1
8a2a8a892cc7fff,10
8a2a8ac62927fff,15
8a2a8a89361ffff,6
8a2a8a8934cffff,6
8a2a8ad4a207fff,0
8a2a8ad4e617fff,15
8a2a8ac66767fff,15
8a2a8ac60407fff,15
8a2a8ac66cc7fff,9
8a2a8a8928effff,11
8a2a8a8928effff,0
8a2a8ad4a49ffff,2
8a2a8ac658a7fff,11
8a2a8ac658a7fff,1
8a2a8ac60acffff,5
8a2a8ac65b77fff,0
8a2a8ac666dffff,15
8a2a8ad59a2ffff,15
8a2a8ad59a2ffff,2
8a2a8ad4bc37fff,1
8a2a8ad4bc37fff,2
8a2a8ac618e7fff,3
8a2a8ac61acffff,3
8a2a8ac61acffff,15
8a2a8ac6699ffff,15
8a2a8ad4b2d7fff,0
8a2a8ac63c07fff,15
8a2a8ac60ad7fff,5
8a2a8ac638c7fff,15
8a2a8ac66977fff,15
8a2a8ac6695ffff,15
8a2a8ac618f7fff,3
8a2a8ad590effff,15
8a2a8ad4b8a7fff,2
8a2a8ac61c87fff,5
8a2a8ac61c87fff,15
8a2a8ac63a4ffff,15
8a2a8a8926c7fff,2
8a2a8a8926c7fff,3
8a2a8ac6560ffff,5
8a2a8ac6358ffff,15
8a2a8ad4b01ffff,0
8a2a8ac65a5ffff,1
8a2a8ac65a5ffff,0
8a2a8ac66ab7fff,15
8a2a8ac66ab7fff,2
8a2a8ac6422ffff,0
8a2a8ac610e7fff,15
8a2a8ac64837fff,2
8a2a8ac64837fff,0
8a2a8ad4a797fff,15
8a2a8ad4a797fff,2
8a2a8ac62caffff,15
8a2a8ac64397fff,0
8a2a8a892587fff,0
8a2a8ac61cd7fff,5
8a2a8ac61cd7fff,15
8a2a8ac6cc57fff,15
8a2a8a892697fff,3
8a2a8ac66717fff,15
8a2a8ac65577fff,5
8a2a8ac64d8ffff,15
8a2a8ad593a7fff,15
8a2a8ac61357fff,15
8a2a8ac6402ffff,8
8a2a8ac66b9ffff,15
8a2a8ac66b9ffff,2
8a2a8a892c6ffff,10
8a2a8a892c6ffff,0
8a2a8ac61127fff,3
8a2a8ad59bb7fff,15
8a2a8ad59bb7fff,2
8a2a8ad5b387fff,15
8a2a8ac6492ffff,0
8a2a8ad4a4affff,15
8a2a8ad4a4affff,2
8a2a8ac6c11ffff,15
8a2a8ac6c8f7fff,7
8a2a8ac6c8f7fff,3
8a2a8ad4b35ffff,0
8a2a8a8934b7fff,6
8a2a8a893787fff,6
8a2a8ad486e7fff,2
8a2a8ac61b47fff,3
8a2a8ac65097fff,5
8a2a8ac6355ffff,15
8a2a8ac6c98ffff,7
8a2a8ac6c98ffff,11
8a2a8ac6c98ffff,3
8a2a8ad4b617fff,0
8a2a8a896c9ffff,0
8a2a8ad4accffff,15
8a2a8ad48cdffff,15
8a2a8ac65b0ffff,0
8a2a8ad4a167fff,0
8a2a8ad4aae7fff,0
8a2a8ac6ca5ffff,7
8a2a8ad4b50ffff,10
8a2a8ad4b50ffff,3
8a2a8ad4bceffff,0
8a2a8ad5964ffff,15
8a2a8ad4b197fff,0
8a2a8ac66467fff,15
8a2a8ac628d7fff,15
8a2a8a892d77fff,0
8a2a8ac64d07fff,15
8a2a8ac64d07fff,2
8a2a8ac6082ffff,5
8a2a8ac64377fff,0
8a2a8ac667affff,15
8a2a8ac66877fff,15
8a2a8ad4bacffff,8
8a2a8ad4bacffff,0
8a2a8ac60d9ffff,15
8a2a8ad48797fff,0
8a2a8ad48797fff,2
8a2a8ad48797fff,1
8a2a8ac642f7fff,10
8a2a8ac642f7fff,0
8a2a8ad4b58ffff,2
8a2a8ac63af7fff,15
8a2a8ad5d36ffff,15
8a2a8ac66077fff,15
8a2a8ac64157fff,10
8a2a8ac64157fff,8
8a2a8ac64157fff,11
8a2a8ac64157fff,2
8a2a8ac65047fff,0
8a2a8ac65047fff,11
8a2a8ac65047fff,14
8a2a8ac6c8effff,7
8a2a8ad4ab37fff,2
8a2a8ac65397fff,5
8a2a8ac652a7fff,2
8a2a8ac652a7fff,11
8a2a8ac652a7fff,5
8a2a8ac6561ffff,5
8a2a8ac6c137fff,15
8a2a8a89629ffff,2
8a2a8a89629ffff,0
8a2a8ac6160ffff,15
8a2a8ad48527fff,15
8a2a8ac65aaffff,1
8a2a8ac65aaffff,2
8a2a8ac65aaffff,0
8a2a8ad59b6ffff,2
8a2a8ac65487fff,5
8a2a8ad59a27fff,2
8a2a8ac62a2ffff,15
8a2a8a892467fff,0
8a2a8ad4b0effff,0
8a2a8ad4b0effff,2
8a2a8ad4b087fff,0
8a2a8ac6c217fff,10
8a2a8ac66a67fff,15
8a2a8ac616b7fff,15
8a2a8ac63cb7fff,15
8a2a8ad4b8dffff,2
8a2a8ac601affff,13
8a2a8ac601affff,2
8a2a8a892717fff,3
8a2a8ac64d27fff,15
8a2a8ac64d27fff,2
8a2a8a8965a7fff,11
8a2a8a8965a7fff,0
8a2a8ac62a6ffff,15
8a2a8ac6350ffff,15
8a2a8ac644f7fff,15
8a2a8a89348ffff,6
8a2a8a89650ffff,0
8a2a8ac6028ffff,2
8a2a8ac6028ffff,15
8a2a8ad4e75ffff,15
8a2a8ac66b07fff,15
8a2a8ac6cc5ffff,15
8a2a8ac6dd87fff,7
8a2a8a8927affff,3
8a2a8ac646e7fff,15
8a2a8ac646e7fff,2
8a2a8ad5b307fff,15
8a2a8ac62127fff,15
8a2a8ac6c817fff,7
8a2a8ac6c817fff,11
8a2a8ac6c817fff,3
8a2a8a892057fff,1
8a2a8a892057fff,10
8a2a8a892057fff,11
8a2a8ad4849ffff,2
8a2a8ac661a7fff,15
8a2a8ad4a8f7fff,15
8a2a8ad4a8f7fff,0
8a2a8ad4a027fff,0
8a2a8ac6105ffff,15
8a2a8ac61757fff,15
8a2a8ac62bb7fff,15
8a2a8ac6194ffff,3
8a2a8ac62d57fff,15
8a2a8ad5b25ffff,15
8a2a8ac6ca6ffff,6
8a2a8ac6ca6ffff,7
8a2a8ac6675ffff,15
8a2a8ac6ca0ffff,7
8a2a8ad592e7fff,15
8a2a8a89308ffff,15
8a2a8ad5915ffff,15
8a2a8ac65867fff,1
8a2a8ac65867fff,11
8a2a8ac65867fff,0
8a2a8ad4b377fff,0
8a2a8ad4b377fff,8
8a2a8ac60787fff,15
8a2a8ac661affff,15
8a2a8a8922d7fff,2
8a2a8a8922d7fff,10
8a2a8a8936a7fff,6
8a2a8ac61b07fff,3
8a2a8ac65b4ffff,0
8a2a8ac6415ffff,10
8a2a8ac6415ffff,8
8a2a8ac6016ffff,5
8a2a8ad4acc7fff,15
8a2a8ad590cffff,15
8a2a8ac66007fff,15
8a2a8ac6472ffff,2
8a2a8ac6472ffff,8
8a2a8a89645ffff,0
8a2a8ad4ab5ffff,2
8a2a8ac6095ffff,5
8a2a8ad4b25ffff,11
8a2a8ad4b25ffff,0
8a2a8ac6cc97fff,15
8a2a8ad4e7affff,15
8a2a8ac61aa7fff,3
8a2a8ac62977fff,15
8a2a8ad4b2effff,1
8a2a8ad4b2effff,11
8a2a8ad4b2effff,0
8a2a8a8923b7fff,13
8a2a8a8923b7fff,10
8a2a8ac75b2ffff,15
8a2a8ac66ccffff,15
8a2a8ac66ccffff,9
8a2a8ac64807fff,2
8a2a8ac606f7fff,2
8a2a8ac6606ffff,15
8a2a8ac60697fff,15
8a2a8a89362ffff,15
8a2a8a89362ffff,6
8a2a8ad4b607fff,0
8a2a8a8924affff,3
8a2a8ac63d07fff,2
8a2a8ac63d07fff,15
8a2a8ac65917fff,11
8a2a8ac65917fff,1
8a2a8ac65917fff,0
8a2a8ac65d17fff,0
8a2a8ac65d17fff,1
8a2a8ac65d17fff,10
8a2a8ac66037fff,15
8a2a8ac61c1ffff,5
8a2a8ac640effff,0
8a2a8ac640effff,8
8a2a8a892367fff,1
8a2a8a89296ffff,2
8a2a8ad4a897fff,15
8a2a8a89299ffff,0
8a2a8a8928e7fff,0
8a2a8a893447fff,6
8a2a8ac6574ffff,5
8a2a8ad48497fff,2
8a2a8ad593b7fff,15
8a2a8ac63a07fff,15
8a2a8ac6614ffff,15
8a2a8ac64b57fff,1
8a2a8ac64b57fff,3
8a2a8ac65b37fff,2
8a2a8ac65b37fff,1
8a2a8ac65b37fff,0
8a2a8a89220ffff,0
8a2a8a8966d7fff,0
8a2a8ac6518ffff,4
8a2a8ac6518ffff,5
8a2a8ac656dffff,5
8a2a8ac66337fff,15
8a2a8ac61af7fff,3
8a2a8a896237fff,0
8a2a8ac60477fff,15
8a2a8ad4a39ffff,0
8a2a8ad4ac4ffff,15
8a2a8a893727fff,6
8a2a8a893727fff,15
8a2a8ad4a94ffff,2
8a2a8ad4a94ffff,15
8a2a8ac63cdffff,15
8a2a8ac6529ffff,5
8a2a8a892487fff,3
8a2a8a8924a7fff,3
8a2a8ac6254ffff,15
8a2a8ac6282ffff,15
8a2a8ac6602ffff,15
8a2a8ad4b737fff,0
8a2a8ad4b737fff,2
8a2a8ac62997fff,15
8a2a8ac6102ffff,3
8a2a8ac6102ffff,15
8a2a8a89285ffff,0
8a2a8ad4a2dffff,2
8a2a8ad4a2dffff,0
8a2a8ad4aa6ffff,2
8a2a8ad4aa6ffff,1
8a2a8ac63167fff,15
8a2a8ad4a84ffff,2
8a2a8ad4a84ffff,15
8a2a8ac65c6ffff,4
8a2a8ac65c6ffff,1
8a2a8ac65c6ffff,5
8a2a8ac658affff,14
8a2a8ac658affff,11
8a2a8ac658affff,1
8a2a8ac63057fff,2
8a2a8ac60197fff,2
8a2a8ad4b317fff,0
8a2a8ac62a1ffff,15
8a2a8a8926dffff,3
8a2a8ad4a60ffff,15
8a2a8ac60ab7fff,5
8a2a8ac65d57fff,0
8a2a8ac65d57fff,1
8a2a8ac63a17fff,15
8a2a8ac60517fff,15
8a2a8ac62b17fff,15
8a2a8ac6256ffff,15
8a2a8a892c07fff,1
8a2a8a892c07fff,10
8a2a8ac6cd8ffff,15
8a2a8ac648dffff,11
8a2a8ac648dffff,2
8a2a8ac6c967fff,6
8a2a8ac6c967fff,7
8a2a8ac6c967fff,2
8a2a8ac6c967fff,10
8a2a8ad4b26ffff,0
8a2a8ad4bc67fff,2
8a2a8ac60db7fff,15
8a2a8ac64a0ffff,0
8a2a8ac64a0ffff,1
8a2a8ad48567fff,0
8a2a8ad48567fff,15
8a2a8ac64827fff,2
8a2a8ac64827fff,0
8a2a8ac61a1ffff,3
8a2a8ac6585ffff,2
8a2a8ac6585ffff,1
8a2a8ac6585ffff,11
8a2a8ac6086ffff,5
8a2a8ac60977fff,5
8a2a8ac60977fff,10
8a2a8ac63c27fff,2
8a2a8ac63c27fff,15
8a2a8ac60daffff,15
8a2a8ac62ccffff,15
8a2a8a8920d7fff,13
8a2a8a8920d7fff,3
8a2a8ad4e69ffff,15
8a2a8ac60c4ffff,13
8a2a8ac60c4ffff,15
8a2a8ac6061ffff,2
8a2a8a89354ffff,6
8a2a8a89354ffff,15
8a2a8a892a67fff,1
8a2a8ad48787fff,0
8a2a8ad48787fff,1
8a2a8ad4a20ffff,9
8a2a8ad4a20ffff,0
8a2a8ac6cc07fff,15
8a2a8ac62cf7fff,15
8a2a8ac644dffff,15
8a2a8ac64c67fff,15
8a2a8ac64787fff,15
8a2a8ac64787fff,2
8a2a8a892447fff,0
8a2a8ad4b29ffff,0
8a2a8ad4b06ffff,0
8a2a8ad4ab57fff,2
8a2a8ad4ab57fff,0
8a2a8ad4865ffff,2
8a2a8ac60137fff,15
8a2a8ac62917fff,15
8a2a8ac65637fff,5
8a2a8a892977fff,2
8a2a8ac6089ffff,15
8a2a8a892c2ffff,1
8a2a8a892c2ffff,10
8a2a8a892c2ffff,2
8a2a8ad5928ffff,15
8a2a8ad59237fff,15
8a2a8ac6cd1ffff,3
8a2a8ac6196ffff,3
8a2a8ad4ad27fff,15
8a2a8ac649affff,0
8a2a8a892c1ffff,13
8a2a8a892c1ffff,10
8a2a8ac60837fff,8
8a2a8ac607affff,2
8a2a8ac607affff,15
8a2a8ad4a6dffff,15
8a2a8ad4a6dffff,2
8a2a8ad59b1ffff,15
8a2a8ad59b1ffff,2
8a2a8ad48c9ffff,15
8a2a8a893577fff,6
8a2a8a893577fff,15
8a2a8ac6065ffff,2
8a2a8ac61d97fff,5
8a2a8ad4b34ffff,0
8a2a8ad4b34ffff,8
8a2a8ac61487fff,15
8a2a8a892baffff,0
8a2a8ad4aa4ffff,1
8a2a8ad4aa4ffff,2
8a2a8ad4aa4ffff,1
8a2a8ac66b77fff,15
8a2a8ac60a87fff,5
8a2a8a892437fff,0
8a2a8a892437fff,3
8a2a8ac63567fff,15
8a2a8ad5966ffff,15
8a2a8ac66867fff,15
8a2a8ac644c7fff,15
8a2a8ac6c05ffff,3
8a2a8ac6444ffff,2
8a2a8ac644b7fff,15
8a2a8ac66d77fff,15
8a2a8ac6dd0ffff,7
8a2a8ac66147fff,15
8a2a8ac6658ffff,15
8a2a8ac664e7fff,15
8a2a8ac6ca47fff,6
8a2a8ac6ca47fff,7
8a2a8ac61b1ffff,3
8a2a8ac60247fff,15
8a2a8a8963a7fff,0
8a2a8ac60567fff,2
8a2a8ac60567fff,15
8a2a8a89264ffff,7
8a2a8a89264ffff,2
8a2a8ad4a41ffff,15
8a2a8ad4a41ffff,2
8a2a8ac63467fff,15
8a2a8ad592a7fff,15
8a2a8ac63c0ffff,15
8a2a8ac66baffff,2
8a2a8a892747fff,3
8a2a8a896307fff,0
8a2a8ac61777fff,15
8a2a8ac6494ffff,2
8a2a8ad4aa97fff,0
8a2a8ac66067fff,15
8a2a8ad590dffff,15
8a2a8ac6620ffff,15
8a2a8ac65767fff,5
8a2a8a8920cffff,13
8a2a8a8920cffff,3
8a2a8ac61427fff,15
8a2a8ac6c367fff,7
8a2a8ac6c367fff,7
8a2a8ac656b7fff,5
8a2a8ad48597fff,15
8a2a8ad4ac57fff,15
8a2a8ac602f7fff,15
8a2a8ac6450ffff,15
8a2a8ac62057fff,15
8a2a8ac64257fff,0
8a2a8ac60497fff,15
8a2a8ac6299ffff,15
8a2a8ac60cc7fff,2
8a2a8ac60cc7fff,15
8a2a8ac6232ffff,15
8a2a8ac64c6ffff,15
8a2a8a8927b7fff,3
8a2a8ac64c4ffff,15
8a2a8ac64c4ffff,15
8a2a8a89349ffff,6
8a2a8ac662a7fff,15
8a2a8ac6304ffff,1
8a2a8ac6304ffff,2
8a2a8ac6304ffff,15
8a2a8ac65cdffff,5
8a2a8a892237fff,0
8a2a8a892237fff,1
8a2a8ac6414ffff,10
8a2a8ac6414ffff,8
8a2a8ac6414ffff,2
8a2a8ad4b89ffff,2
8a2a8ac63417fff,15
8a2a8ac6476ffff,0
8a2a8ac6476ffff,2
8a2a8a89678ffff,0
8a2a8a892d67fff,0
8a2a8ac61137fff,3
8a2a8ac63427fff,15
8a2a8ac6c007fff,15
8a2a8ac63027fff,2
8a2a8ac6692ffff,15
8a2a8ac60b87fff,5
8a2a8ac62987fff,15
8a2a8ac64037fff,15
8a2a8ac64037fff,8
8a2a8ac64037fff,2
8a2a8ac6cc67fff,7
8a2a8ac6cc67fff,3
8a2a8ac6cc67fff,15
8a2a8ad4e6e7fff,15
8a2a8ad4869ffff,2
8a2a8ad4869ffff,1
8a2a8ad4ab0ffff,2
8a2a8ad4ab0ffff,0
8a2a8ac6dc37fff,7
8a2a8ac6c0effff,3
8a2a8ac6c0effff,15
8a2a8a892d2ffff,0
8a2a8ac617a7fff,15
8a2a8ad4a95ffff,2
8a2a8ad4a95ffff,15
8a2a8ac62acffff,15
8a2a8ac6425ffff,0
8a2a8ac65c0ffff,4
8a2a8ac64097fff,2
8a2a8ac6528ffff,3
8a2a8ac6528ffff,5
8a2a8ad4a86ffff,2
8a2a8a8923a7fff,1
8a2a8a8923a7fff,8
8a2a8a8923a7fff,10
8a2a8ac61c37fff,5
8a2a8a896767fff,0
8a2a8ac64757fff,2
8a2a8ac62c67fff,15
8a2a8ac6c877fff,7
8a2a8ac660f7fff,15
8a2a8ac6659ffff,15
8a2a8ac65177fff,7
8a2a8ac65177fff,4
8a2a8ad4b0c7fff,2
8a2a8ac6c847fff,6
8a2a8ac6c847fff,7
8a2a8a892aeffff,1
8a2a8ac66af7fff,15
8a2a8ac65017fff,4
8a2a8ac65017fff,5
8a2a8a892377fff,0
8a2a8a892377fff,1
8a2a8ac60ccffff,2
8a2a8ac62227fff,15
8a2a8ac61d87fff,5
8a2a8ac60cb7fff,15
8a2a8ac65127fff,7
8a2a8ac65127fff,14
8a2a8ac65127fff,4
8a2a8ac63977fff,2
8a2a8ac63977fff,15
8a2a8ad484c7fff,2
8a2a8ac602e7fff,15
8a2a8ad4b8b7fff,2
8a2a8ac6316ffff,15
8a2a8ac65327fff,0
8a2a8ac66a0ffff,15
8a2a8ad5984ffff,2
8a2a8ac64347fff,0
8a2a8ac6458ffff,15
8a2a8a89225ffff,6
8a2a8a89225ffff,0
8a2a8a89251ffff,0
8a2a8ad4b70ffff,0
8a2a8ac6cd9ffff,15
8a2a8ac65537fff,5
8a2a8ad4ad1ffff,15
8a2a8ad4a08ffff,15
8a2a8ac64cdffff,15
8a2a8ac64cdffff,2
8a2a8ac64387fff,0
8a2a8ac6001ffff,11
8a2a8ac6001ffff,7
8a2a8ac660b7fff,15
8a2a8a892957fff,2
8a2a8a892957fff,0
8a2a8a896657fff,0
8a2a8a89352ffff,15
8a2a8ac62897fff,15
8a2a8ad4b22ffff,0
8a2a8ad4b22ffff,2
8a2a8ad4ab97fff,0
8a2a8ac6c85ffff,6
8a2a8ac6c85ffff,7
8a2a8a892d0ffff,0
8a2a8ad4b127fff,2
8a2a8ac61587fff,15
8a2a8ac65657fff,5
8a2a8ac60d47fff,15
8a2a8ac60d47fff,15
8a2a8ad4ab17fff,2
8a2a8ad4a11ffff,15
8a2a8ad4a11ffff,0
8a2a8ac6186ffff,3
8a2a8ac6576ffff,5
8a2a8ad5939ffff,15
8a2a8a89255ffff,0
8a2a8ac64b4ffff,1
8a2a8ac64b4ffff,8
8a2a8ac64b4ffff,10
8a2a8ad4ab1ffff,2
8a2a8ad4ab1ffff,0
8a2a8ac66b47fff,15
8a2a8a896777fff,0
8a2a8ac65737fff,5
8a2a8ac75967fff,15
8a2a8ac62197fff,15
8a2a8ac652c7fff,0
8a2a8ac652c7fff,3
8a2a8ac652c7fff,2
8a2a8ac65717fff,5
8a2a8ad4b21ffff,0
8a2a8ad4b21ffff,1
8a2a8ac66c2ffff,15
8a2a8ac6592ffff,1
8a2a8ac6592ffff,1
8a2a8ac6592ffff,0
8a2a8ac64367fff,0
8a2a8ac62b6ffff,15
8a2a8ac66747fff,15
8a2a8ac64b87fff,8
8a2a8ac64b87fff,2
8a2a8a892197fff,0
8a2a8a892197fff,10
8a2a8ac6460ffff,2
8a2a8a892d27fff,0
8a2a8ad4ada7fff,15
8a2a8ac63a9ffff,15
8a2a8ac6cd47fff,3
8a2a8a8964cffff,0
8a2a8a89679ffff,0
8a2a8ac6428ffff,10
8a2a8ad59a37fff,15
8a2a8ad59a37fff,2
8a2a8ac6292ffff,15
8a2a8a893757fff,15
8a2a8a893757fff,6
8a2a8ac61977fff,3
8a2a8ad596b7fff,15
8a2a8ac613affff,15
8a2a8ac65597fff,5
8a2a8ac65597fff,10
8a2a8ac65597fff,0
8a2a8ac64b67fff,3
8a2a8ac64b67fff,10
8a2a8ac65c97fff,7
8a2a8ac65c97fff,2
8a2a8ac65c97fff,0
8a2a8ad4a677fff,15
8a2a8ac6680ffff,15
8a2a8ac61347fff,15
8a2a8ad59677fff,15
8a2a8ac60c2ffff,15
8a2a8ac6652ffff,15
8a2a8ac6652ffff,9
8a2a8ac61a0ffff,3
8a2a8ac63c6ffff,2
8a2a8ac63c6ffff,15
8a2a8a89301ffff,15
8a2a8ac6009ffff,2
8a2a8ac6009ffff,11
8a2a8ac6009ffff,15
8a2a8ac65377fff,0
8a2a8ac60d37fff,15
8a2a8ac65387fff,2
8a2a8ac65387fff,11
8a2a8ac65387fff,5
8a2a8ac6000ffff,7
8a2a8ac6000ffff,12
8a2a8ac6000ffff,15
8a2a8ac62857fff,15
8a2a8ac65aeffff,1
8a2a8ac631affff,2
8a2a8ac6514ffff,0
8a2a8ac6514ffff,1
8a2a8ac6514ffff,14
8a2a8ac6514ffff,4
8a2a8ac6c0e7fff,15
8a2a8ac6664ffff,15
8a2a8ad4e65ffff,15
8a2a8ac61787fff,15
8a2a8ac62af7fff,15
8a2a8ad592affff,15
8a2a8ac6c74ffff,7
8a2a8a8962c7fff,2
8a2a8a893567fff,6
8a2a8a893567fff,15
8a2a8ac61507fff,15
8a2a8a893467fff,6
8a2a8a893467fff,15
8a2a8ac66457fff,15
8a2a8ac66a5ffff,15
8a2a8ac60a4ffff,5
8a2a8ad4a247fff,9
8a2a8ac60a0ffff,5
8a2a8ac6c107fff,15
8a2a8ad4871ffff,0
8a2a8ad4ab4ffff,2
8a2a8ad4ab4ffff,1
8a2a8ac64ac7fff,0
8a2a8a896637fff,0
8a2a8ad48507fff,15
8a2a8ad4a06ffff,0
8a2a8a896537fff,0
8a2a8ad4a8effff,15
8a2a8ad4a8effff,0
8a2a8ac6050ffff,15
8a2a8ad59b5ffff,15
8a2a8ad59b5ffff,2
8a2a8ac65a67fff,1
8a2a8ac65a67fff,0
8a2a8ac6c807fff,7
8a2a8ac6c807fff,11
8a2a8ac600affff,11
8a2a8ad4b507fff,1
8a2a8ad4b507fff,3
8a2a8ad4b507fff,2
8a2a8ad4b477fff,8
8a2a8ad4b477fff,10
8a2a8ac660c7fff,15
8a2a8ac6041ffff,15
8a2a8a892ccffff,0
8a2a8a892ccffff,10
8a2a8a896277fff,2
8a2a8ac66acffff,15
8a2a8ac614affff,15
8a2a8ac664c7fff,15
8a2a8ad48647fff,2
8a2a8a89641ffff,0
8a2a8ad4b28ffff,0
8a2a8ac6485ffff,2
8a2a8ac660effff,15
8a2a8a89345ffff,6
8a2a8ac640c7fff,0
8a2a8ac640c7fff,8
8a2a8ac6cdb7fff,3
8a2a8ac6cdb7fff,15
8a2a8ac6504ffff,0
8a2a8ac6504ffff,11
8a2a8ad4a66ffff,0
8a2a8ac606affff,2
8a2a8ac606affff,15
8a2a8ad5ba67fff,15
8a2a8ac6154ffff,15
8a2a8ac6c397fff,3
8a2a8ac63177fff,15
8a2a8ac66b87fff,15
8a2a8ac66b87fff,2
8a2a8ac60827fff,5
8a2a8ac60827fff,8
8a2a8ad4e61ffff,15
8a2a8ad5b257fff,15
8a2a8ac666d7fff,15
8a2a8a892167fff,11
8a2a8a892167fff,1
8a2a8ac6cd27fff,3
8a2a8a89248ffff,3
8a2a8ac61047fff,15
8a2a8ad4aaeffff,0
8a2a8ad4bc77fff,2
8a2a8ac61447fff,15
8a2a8ac65b47fff,0
8a2a8ad4b597fff,2
8a2a8ad4b597fff,9
8a2a8ac60c77fff,15
8a2a8ac64ce7fff,15
8a2a8ad592dffff,15
8a2a8ac6020ffff,15
8a2a8ac63587fff,15
8a2a8a892db7fff,0
8a2a8a892db7fff,1
8a2a8ac65a6ffff,1
8a2a8ac65a6ffff,0
8a2a8ac607b7fff,15
8a2a8ac63b37fff,15
8a2a8ac6226ffff,15
8a2a8ac6234ffff,15
8a2a8a892407fff,0
8a2a8a892407fff,3
8a2a8ac63d8ffff,15
8a2a8ac604a7fff,15
8a2a8a896617fff,0
8a2a8ac6390ffff,2
8a2a8a8929affff,0
8a2a8ac64daffff,15
8a2a8a89284ffff,0
8a2a8ac6c987fff,7
8a2a8ac6c987fff,3
8a2a8ad4a397fff,0
8a2a8ad5b74ffff,15
8a2a8ac6034ffff,5
8a2a8ac6034ffff,15
8a2a8ac600e7fff,11
8a2a8ac600e7fff,7
8a2a8ac600e7fff,15
8a2a8ac619a7fff,3
8a2a8ac619a7fff,5
8a2a8ac654affff,5
8a2a8ac62837fff,15
8a2a8a893517fff,6
8a2a8a893517fff,15
8a2a8ac6c39ffff,3
8a2a8ac62ae7fff,15
8a2a8ac66217fff,15
8a2a8ac6285ffff,15
8a2a8ac66c8ffff,15
8a2a8ac66c8ffff,9
8a2a8ac61107fff,3
8a2a8ac621affff,15
8a2a8ac6661ffff,15
8a2a8ac6394ffff,15
8a2a8a892a8ffff,8
8a2a8a892a8ffff,0
8a2a8a8924f7fff,3
8a2a8ad4a647fff,15
8a2a8ad4a647fff,0
8a2a8ac64927fff,0
8a2a8ac60307fff,5
8a2a8ac60307fff,15
8a2a8ac65427fff,5
8a2a8ac618cffff,3
8a2a8a896297fff,0
8a2a8ac65787fff,5
8a2a8ad4b077fff,2
8a2a8ac66b5ffff,15
8a2a8ac60d1ffff,15
8a2a8ac60a37fff,5
8a2a8ac65647fff,5
8a2a8ac610cffff,15
8a2a8ac606effff,2
8a2a8ac66387fff,15
8a2a8ac65af7fff,1
8a2a8ac65af7fff,2
8a2a8ac65af7fff,0
8a2a8a892777fff,3
