region_id_left,Zoning
8c2a8ac62c687ff,15
8c2a8ad4a8a09ff,15
8c2a8ad4a3269ff,0
8c2a8ac623099ff,15
8c2a8a8967439ff,0
8c2a8ac64469bff,2
8c2a8ad4e20a3ff,15
8c2a8ac64a1b1ff,0
8c2a8ac651923ff,5
8c2a8ac66b569ff,15
8c2a8ad59222dff,15
8c2a8ac606f13ff,2
8c2a8ad4b01e5ff,0
8c2a8ac64b65dff,3
8c2a8ac64b65dff,10
8c2a8ac65bb03ff,2
8c2a8ac646661ff,2
8c2a8ac65b815ff,2
8c2a8ad4a82ddff,15
8c2a8a8925827ff,0
8c2a8ac616a1bff,15
8c2a8ac640b29ff,2
8c2a8ad4a4593ff,15
8c2a8ac656b49ff,5
8c2a8ac6c7449ff,3
8c2a8ac62d287ff,15
8c2a8a8924dd1ff,3
8c2a8a8937195ff,6
8c2a8ac668897ff,15
8c2a8a8927089ff,3
8c2a8a8928c67ff,2
8c2a8a8928c67ff,0
8c2a8ad592d85ff,15
8c2a8a892d243ff,0
8c2a8ad4a2a1bff,0
8c2a8ac6c100bff,15
8c2a8ad593a53ff,15
8c2a8ac629227ff,15
8c2a8ad4b2803ff,0
8c2a8ac65b733ff,0
8c2a8ac60ae25ff,5
8c2a8a89361a1ff,6
8c2a8ad5934edff,15
8c2a8ac66ce11ff,9
8c2a8ac60b00bff,5
8c2a8ac6c0c93ff,3
8c2a8ac6c8803ff,3
8c2a8ac608009ff,8
8c2a8ac6602cdff,15
8c2a8ac600867ff,15
8c2a8ac656359ff,5
8c2a8ac652cedff,2
8c2a8ac630359ff,2
8c2a8ac66a933ff,15
8c2a8a8924635ff,0
8c2a8a89214a1ff,11
8c2a8ad592a87ff,15
8c2a8ad4b0e87ff,2
8c2a8ac65a913ff,0
8c2a8a8921631ff,11
8c2a8ac600ab7ff,11
8c2a8a8964917ff,0
8c2a8ac648c8dff,2
8c2a8ad596995ff,15
8c2a8ac63b481ff,15
8c2a8ac6c96d1ff,6
8c2a8ac61d18bff,5
8c2a8ac66ad35ff,15
8c2a8a892ac83ff,1
8c2a8ac609505ff,5
8c2a8ac61c2b5ff,5
8c2a8ac64318bff,0
8c2a8ad4aa895ff,0
8c2a8a892876dff,0
8c2a8ad4ab61dff,2
8c2a8ac66068dff,15
8c2a8ac6141edff,15
8c2a8ac647823ff,15
8c2a8ad4b4541ff,10
8c2a8ac602d93ff,15
8c2a8ac60b769ff,5
8c2a8ac629113ff,15
8c2a8ad4a0ce3ff,0
8c2a8ad5b2d09ff,15
8c2a8ac66d567ff,15
8c2a8ac653b05ff,14
8c2a8ac653b05ff,5
8c2a8a8920367ff,10
8c2a8ac614191ff,15
8c2a8ac61896dff,3
8c2a8ac6499adff,15
8c2a8ac6dd1e3ff,7
8c2a8ac63c93dff,15
8c2a8ac6612a7ff,15
8c2a8ac6038a1ff,15
8c2a8ad4b2447ff,0
8c2a8ad4b0ed7ff,2
8c2a8ac649a25ff,15
8c2a8a892d11bff,0
8c2a8ad4a6cd9ff,15
8c2a8ac64adc3ff,0
8c2a8ac64ca57ff,15
8c2a8ac614f25ff,15
8c2a8a8967491ff,0
8c2a8ad4a7029ff,15
8c2a8ac6c1347ff,15
8c2a8ac657a0bff,5
8c2a8ac66ad8dff,15
8c2a8ac656d37ff,5
8c2a8ac66bb07ff,15
8c2a8ac654101ff,5
8c2a8ac620667ff,2
8c2a8ac65781bff,5
8c2a8ac6591cdff,1
8c2a8ac6591cdff,0
8c2a8ac60a9ddff,5
8c2a8ac641b11ff,15
8c2a8ac60c8a7ff,15
8c2a8ad4adab3ff,15
8c2a8a8965a67ff,11
8c2a8a8965a67ff,0
8c2a8ad4b8b0dff,2
8c2a8ac604047ff,15
8c2a8ac659289ff,0
8c2a8ac653a8dff,11
8c2a8ad5905bdff,15
8c2a8a8923b01ff,13
8c2a8a8923b01ff,10
8c2a8ac657a41ff,5
8c2a8ac656a69ff,5
8c2a8ad4a9929ff,15
8c2a8ac611915ff,15
8c2a8ac6315adff,2
8c2a8ac6004e9ff,15
8c2a8ad4a8841ff,15
8c2a8ac656847ff,5
8c2a8ad4b626bff,0
8c2a8ad4b4639ff,8
8c2a8ac6566ddff,5
8c2a8ac63ba5bff,15
8c2a8ac65556bff,5
8c2a8ac60ce0dff,15
8c2a8ac616253ff,15
8c2a8ad5b2ed5ff,15
8c2a8ac664243ff,15
8c2a8ac63a943ff,15
8c2a8ac63b947ff,15
8c2a8ac603255ff,5
8c2a8ac61735dff,15
8c2a8ac617885ff,15
8c2a8ac64356bff,0
8c2a8ac602cd1ff,15
8c2a8a89662b3ff,0
8c2a8ac6cd6b7ff,3
8c2a8ac66cec7ff,9
8c2a8a8926133ff,3
8c2a8ac618f27ff,3
8c2a8ac645991ff,15
8c2a8ad4a4ca5ff,2
8c2a8a89371d1ff,6
8c2a8ac63c299ff,15
8c2a8ac66d557ff,15
8c2a8a8924c01ff,3
8c2a8ac606dc3ff,2
8c2a8ac629b35ff,15
8c2a8ac64b9cdff,2
8c2a8ac6402b1ff,8
8c2a8ac62c5c5ff,15
8c2a8ac6c3053ff,10
8c2a8ac6c3053ff,7
8c2a8ac6182c5ff,3
8c2a8ac643185ff,0
8c2a8ac60d665ff,15
8c2a8ac6494c7ff,2
8c2a8ac6565b9ff,5
8c2a8ac65b499ff,0
8c2a8ad4e2147ff,15
8c2a8ac6c8c6bff,3
8c2a8ac64da1bff,15
8c2a8ac65b5b3ff,0
8c2a8ac642323ff,0
8c2a8ac601753ff,5
8c2a8ad4e6c6bff,15
8c2a8ac6042a3ff,15
8c2a8ac611857ff,3
8c2a8ad4a3007ff,0
8c2a8ac64a6c3ff,8
8c2a8ac638c31ff,15
8c2a8ac60cd69ff,15
8c2a8a893794bff,6
8c2a8ac6616e7ff,15
8c2a8ac656935ff,5
8c2a8ac66d561ff,15
8c2a8ad5965c7ff,15
8c2a8ac60a43bff,5
8c2a8ad4e6883ff,15
8c2a8ad484281ff,2
8c2a8a8925931ff,3
8c2a8ac65d489ff,1
8c2a8ac6671cdff,15
8c2a8ac63a405ff,15
8c2a8ad4b5965ff,2
8c2a8ad4b5965ff,9
8c2a8ac651105ff,4
8c2a8ac651105ff,5
8c2a8ac65a05bff,0
8c2a8ac64751bff,2
8c2a8ac610a49ff,15
8c2a8ac667493ff,15
8c2a8ac60645dff,2
8c2a8a89259b3ff,0
8c2a8a89259b3ff,3
8c2a8ac648d37ff,2
8c2a8a8927a99ff,3
8c2a8ac63d583ff,2
8c2a8ac666263ff,15
8c2a8ac6634adff,15
8c2a8ac60cdbbff,2
8c2a8ac60cdbbff,15
8c2a8ad4e2903ff,15
8c2a8a892026dff,10
8c2a8ac6084cbff,5
8c2a8ac66a9cbff,15
8c2a8ad484abdff,2
8c2a8ac64c621ff,16
8c2a8ac6684ddff,15
8c2a8a892d41dff,0
8c2a8a892c5e1ff,10
8c2a8ac60444dff,15
8c2a8ac65a705ff,1
8c2a8ad485221ff,15
8c2a8ac6686a3ff,15
8c2a8ad48cda3ff,15
8c2a8ac619165ff,5
8c2a8ad4a85ebff,15
8c2a8a8966903ff,0
8c2a8ac65b10dff,0
8c2a8ac614269ff,15
8c2a8ad4a6057ff,15
8c2a8ac65ad91ff,0
8c2a8ac6cc919ff,15
8c2a8ad4bcb27ff,2
8c2a8ac60c00bff,15
8c2a8ac65856dff,1
8c2a8ac640aa3ff,2
8c2a8ac64c80dff,15
8c2a8ad4e6db7ff,15
8c2a8ad59b443ff,2
8c2a8ac6512d3ff,7
8c2a8ac6c00bdff,15
8c2a8ac623765ff,15
8c2a8ad48506dff,15
8c2a8ad4ada33ff,15
8c2a8ad4bcc1dff,0
8c2a8ac654d19ff,5
8c2a8ac657827ff,5
8c2a8ac62ae55ff,15
8c2a8ac656537ff,5
8c2a8ac6656a7ff,15
8c2a8ac62b497ff,15
8c2a8ad4a15c3ff,0
8c2a8ac63a183ff,15
8c2a8ac648453ff,2
8c2a8ac75b225ff,15
8c2a8ac66a0ddff,15
8c2a8ac6656d9ff,15
8c2a8ac6444e5ff,2
8c2a8ac65a2c1ff,0
8c2a8ad5928c7ff,15
8c2a8ac60764bff,15
8c2a8a892303bff,1
8c2a8a892303bff,8
8c2a8ac60c2ddff,15
8c2a8a8936357ff,6
8c2a8ac6cd629ff,3
8c2a8a89621d3ff,2
8c2a8a8962051ff,2
8c2a8ac659b39ff,0
8c2a8ad59a6c1ff,15
8c2a8ac638f37ff,15
8c2a8ac6478a3ff,15
8c2a8ac652611ff,0
8c2a8ac6078d3ff,2
8c2a8ac655357ff,5
8c2a8ac652ce5ff,2
8c2a8ac618289ff,3
8c2a8ac61871dff,3
8c2a8ac642cb7ff,10
8c2a8a8928b11ff,0
8c2a8ac6048c1ff,15
8c2a8ac6cb225ff,6
8c2a8ad59b6b5ff,2
8c2a8ac6475bdff,2
8c2a8ad4a716dff,15
8c2a8a8936965ff,6
8c2a8ac65c24bff,0
8c2a8ad4a8527ff,15
8c2a8ac6489abff,16
8c2a8ac6ca657ff,6
8c2a8a89281ddff,0
8c2a8ac60d125ff,15
8c2a8ac61d847ff,5
8c2a8ac62ba97ff,15
8c2a8ac6caca5ff,7
8c2a8ad4b0ca7ff,2
8c2a8ac6416b1ff,2
8c2a8ac657193ff,5
8c2a8ac652f09ff,0
8c2a8a8934cd3ff,6
8c2a8ad4b418dff,2
8c2a8ac639257ff,2
8c2a8ac61c4c9ff,3
8c2a8ac6544adff,5
8c2a8ad59ba0dff,15
8c2a8ad59ba0dff,2
8c2a8ac604861ff,15
8c2a8ac62a68bff,15
8c2a8ad5d2637ff,15
8c2a8ac650243ff,14
8c2a8ad4a2e4bff,9
8c2a8ad4a9349ff,15
8c2a8ac6cb4d3ff,6
8c2a8ac646053ff,2
8c2a8ac657493ff,5
8c2a8ac6485b7ff,2
8c2a8a8934aabff,6
8c2a8a892c6ddff,0
8c2a8ad5b24d3ff,15
8c2a8ac64a419ff,10
8c2a8ac6c02e5ff,15
8c2a8a8927addff,3
8c2a8ac64c827ff,15
8c2a8ac6680c1ff,15
8c2a8ac65c40dff,4
8c2a8ac65c40dff,5
8c2a8ac617451ff,15
8c2a8ac6445a7ff,2
8c2a8ac603423ff,15
8c2a8ac64599dff,15
8c2a8a892659dff,7
8c2a8ad4851d9ff,15
8c2a8ad5b2cdbff,15
8c2a8ad4b52bdff,3
8c2a8ac6136d5ff,15
8c2a8ac61874dff,3
8c2a8ac6c021dff,15
8c2a8ac668ab9ff,15
8c2a8a8926e6bff,2
8c2a8a8926e6bff,3
8c2a8ac6111a5ff,3
8c2a8ac60a52dff,5
8c2a8a89659d1ff,0
8c2a8ac6586cbff,0
8c2a8a8921591ff,11
8c2a8a892d281ff,0
8c2a8ac662f19ff,15
8c2a8ac64461dff,2
8c2a8ac605045ff,15
8c2a8a8935089ff,15
8c2a8ad4a42d7ff,15
8c2a8ac6595c3ff,1
8c2a8ac6595c3ff,11
8c2a8ac609017ff,8
8c2a8ac63b689ff,15
8c2a8ac605a89ff,15
8c2a8ac65a199ff,0
8c2a8ac64141dff,11
8c2a8a8924c45ff,3
8c2a8ac604ad5ff,15
8c2a8ac6c0367ff,15
8c2a8ac6082b7ff,5
8c2a8ac6381d3ff,15
8c2a8ac654247ff,5
8c2a8ad4bcb6dff,1
8c2a8ac614ec9ff,15
8c2a8ac6332d5ff,15
8c2a8ad5968a9ff,15
8c2a8a8928921ff,0
8c2a8ad592b23ff,15
8c2a8ac63d4a3ff,2
8c2a8a892c155ff,10
8c2a8ac651555ff,4
8c2a8a89675ebff,0
8c2a8a8937357ff,6
8c2a8ac610ab3ff,15
8c2a8ac64cdb5ff,15
8c2a8ac64cdb5ff,2
8c2a8ac666099ff,15
8c2a8ac6565bbff,5
8c2a8ac647457ff,2
8c2a8ac6061ebff,2
8c2a8a89639b7ff,0
8c2a8ad4a670bff,15
8c2a8a892d061ff,0
8c2a8ad59a763ff,15
8c2a8ac75b21dff,15
8c2a8ad4b05bbff,0
8c2a8ac60a6b5ff,5
8c2a8ac6cd221ff,3
8c2a8ac66849dff,15
8c2a8ad4a6633ff,0
8c2a8ac654045ff,5
8c2a8ac658c9bff,2
8c2a8ac658c9bff,1
8c2a8ac658c9bff,4
8c2a8ac648461ff,2
8c2a8a892084bff,0
8c2a8ac651a39ff,4
8c2a8ac652c19ff,2
8c2a8ac65a1e3ff,0
8c2a8ac644805ff,15
8c2a8ac6cc923ff,15
8c2a8ac65a49bff,0
8c2a8ac656d11ff,5
8c2a8ac610d45ff,15
8c2a8ac64b695ff,1
8c2a8ad4b4e07ff,10
8c2a8ad4b4e07ff,2
8c2a8ac64905dff,0
8c2a8ac666585ff,15
8c2a8ac65352bff,0
8c2a8ac60a0c3ff,5
8c2a8ac60a49dff,5
8c2a8ad5b2825ff,15
8c2a8ac62c755ff,15
8c2a8ac6c1319ff,15
8c2a8ac614d47ff,15
8c2a8ac65c1d9ff,4
8c2a8ac65854dff,1
8c2a8ac65854dff,11
8c2a8ac663a15ff,15
8c2a8a8927857ff,3
8c2a8ad4a72d5ff,15
8c2a8ad4b7625ff,2
8c2a8ac60dae3ff,15
8c2a8ad4b4debff,3
8c2a8ad4b4debff,2
8c2a8ac606159ff,2
8c2a8ac63503dff,15
8c2a8a892d58dff,0
8c2a8ad4854d5ff,0
8c2a8a8935ae1ff,6
8c2a8ac60cc9bff,2
8c2a8ac63c06dff,15
8c2a8ad4a1893ff,15
8c2a8ac65d65bff,0
8c2a8ac6039a5ff,15
8c2a8ac6c741dff,7
8c2a8ac63c105ff,15
8c2a8ad5b2239ff,15
8c2a8a890690dff,1
8c2a8ac60b8b9ff,5
8c2a8a892098bff,0
8c2a8ac613955ff,15
8c2a8ac64d119ff,15
8c2a8ac621717ff,15
8c2a8ac658b69ff,1
8c2a8ac660583ff,15
8c2a8ad4e2e4bff,15
8c2a8ad4a6681ff,0
8c2a8ac61b0e9ff,3
8c2a8a8936a05ff,6
8c2a8ac604a07ff,15
8c2a8ac65d4a3ff,1
8c2a8ac61180bff,3
8c2a8ac6558d9ff,5
8c2a8ac631181ff,2
8c2a8a892869bff,0
8c2a8a8965ab1ff,0
8c2a8ac645015ff,15
8c2a8ad5960a9ff,15
8c2a8ad4b31ebff,0
8c2a8ac600d85ff,15
8c2a8ac6446bdff,2
8c2a8ad4a6505ff,15
8c2a8ad596291ff,15
8c2a8ac6c54d5ff,15
8c2a8ac60dad5ff,15
8c2a8a89241ddff,3
8c2a8ac649b35ff,15
8c2a8ac667839ff,15
8c2a8ac66aa81ff,15
8c2a8ac630409ff,2
8c2a8a893788bff,6
8c2a8ac6c3b29ff,3
8c2a8ad4b980dff,2
8c2a8ac628f6bff,15
8c2a8a8965abdff,0
8c2a8ac6c0115ff,15
8c2a8ac662c1dff,15
8c2a8a8966889ff,0
8c2a8a892d5c5ff,0
8c2a8ac63a2c1ff,15
8c2a8ac667b25ff,15
8c2a8ac60a667ff,5
8c2a8ac66d1cbff,15
8c2a8ad4e2065ff,15
8c2a8ac63db35ff,15
8c2a8ac6c0229ff,15
8c2a8ad4e2e95ff,15
8c2a8ac647559ff,2
8c2a8ac65c0cdff,4
8c2a8ac6c9995ff,3
8c2a8ac66d711ff,15
8c2a8a8964099ff,0
8c2a8ac60190bff,2
8c2a8ac6406e7ff,8
8c2a8ac6cd8bdff,15
8c2a8ac62914bff,15
8c2a8ac60c485ff,15
8c2a8ac62143bff,15
8c2a8ac61aa19ff,3
8c2a8a89208cbff,3
8c2a8ac6431d3ff,0
8c2a8ac6216c1ff,15
8c2a8ac66d5bbff,15
8c2a8ad59765dff,15
8c2a8ac6636a1ff,15
8c2a8ac6285a3ff,15
8c2a8ac629689ff,15
8c2a8ac6555abff,5
8c2a8ad4b36bbff,8
8c2a8ac6dd1d9ff,7
8c2a8ac63d56dff,2
8c2a8a8926ec1ff,3
8c2a8a892cc95ff,10
8c2a8ad4a6359ff,15
8c2a8ad4b56cdff,0
8c2a8ad4e653dff,15
8c2a8ad5b288bff,15
8c2a8ac65319dff,0
8c2a8a892a009ff,0
8c2a8ac619a27ff,5
8c2a8a89292b9ff,2
8c2a8ac64d60dff,15
8c2a8ac614e63ff,15
8c2a8ac6cb453ff,6
8c2a8a8963abdff,0
8c2a8ac61c011ff,5
8c2a8ad4ac355ff,15
8c2a8ac63ca99ff,15
8c2a8ac659745ff,1
8c2a8ac63b669ff,15
8c2a8ac65695bff,5
8c2a8ad5bb5bdff,15
8c2a8ad4a2895ff,0
8c2a8ac650513ff,14
8c2a8ad4b548bff,0
8c2a8ac660eedff,15
8c2a8ac6482a1ff,2
8c2a8ad4bd337ff,2
8c2a8ac6521e1ff,3
8c2a8ac602301ff,15
8c2a8ac6ca601ff,6
8c2a8ac64375bff,0
8c2a8ad4b60adff,0
8c2a8ac65b46dff,0
8c2a8ac616f69ff,15
8c2a8ac603107ff,15
8c2a8ac63b751ff,15
8c2a8a8936883ff,6
8c2a8ac669733ff,15
8c2a8ac656cdbff,5
8c2a8ac654d57ff,5
8c2a8ac61565dff,15
8c2a8ac65b4d5ff,0
8c2a8ac644135ff,15
8c2a8ac61c71dff,3
8c2a8ad4aa73dff,2
8c2a8ac628b05ff,15
8c2a8ac62ab1dff,15
8c2a8ac666731ff,15
8c2a8a892950dff,2
8c2a8ac6c80a3ff,7
8c2a8ac648965ff,16
8c2a8ac6461a7ff,15
8c2a8ac6461a7ff,2
8c2a8ac6234d1ff,15
8c2a8ac666f31ff,15
8c2a8ad4a18c5ff,15
8c2a8ac65d19bff,0
8c2a8ac65d19bff,1
8c2a8a89674a5ff,0
8c2a8ac6485d5ff,2
8c2a8ac63a817ff,15
8c2a8a892159bff,11
8c2a8ac60625bff,2
8c2a8ad4a3631ff,0
8c2a8ad4b0b1dff,0
8c2a8a8934065ff,6
8c2a8ad4a688bff,15
8c2a8a892706dff,3
8c2a8ac61b2d9ff,3
8c2a8ac6189b5ff,3
8c2a8ac649647ff,2
8c2a8ac649647ff,0
8c2a8ad4a164bff,0
8c2a8ac6dd015ff,7
8c2a8ad485705ff,15
8c2a8ac6dd137ff,7
8c2a8ac62c083ff,15
8c2a8ac6150a3ff,15
8c2a8ad4b52e9ff,3
8c2a8ac650c61ff,5
8c2a8ac6048c9ff,15
8c2a8ac6c750bff,7
8c2a8a89061abff,1
8c2a8a8928301ff,0
8c2a8a892498dff,3
8c2a8ac61d64bff,5
8c2a8ad59b485ff,15
8c2a8ad59b485ff,2
8c2a8ac60236dff,15
8c2a8ac6c98e1ff,3
8c2a8ad4a461dff,15
8c2a8ad4b0f49ff,0
8c2a8ac6192e3ff,3
8c2a8ac657b61ff,5
8c2a8a8920c83ff,13
8c2a8ac6059b9ff,15
8c2a8ad4a415bff,15
8c2a8ac6572adff,5
8c2a8ac62a94bff,15
8c2a8a892c0b7ff,10
8c2a8a89270edff,3
8c2a8ac6cc4ebff,15
8c2a8ac6cb321ff,6
8c2a8ad4a0119ff,15
8c2a8ad4ab659ff,2
8c2a8ad4a958dff,15
8c2a8ac62cf63ff,15
8c2a8ac654b29ff,5
8c2a8ac62a5d7ff,15
8c2a8ac6624d7ff,15
8c2a8a8921315ff,0
8c2a8ac6570a5ff,5
8c2a8a892573dff,0
8c2a8ac646725ff,2
8c2a8ac6cb721ff,6
8c2a8ac6506dbff,0
8c2a8ac6038c7ff,15
8c2a8ac6cd995ff,15
8c2a8ac61876dff,3
8c2a8ac621803ff,15
8c2a8ac60ac47ff,5
8c2a8ac66cdd9ff,9
8c2a8ac663441ff,15
8c2a8ad590633ff,15
8c2a8ad4a180bff,15
8c2a8ad4a7937ff,2
8c2a8ac614e23ff,15
8c2a8ac635239ff,15
8c2a8ad4ac0b1ff,15
8c2a8ad5b28c7ff,15
8c2a8ac669125ff,15
8c2a8ac64516dff,15
8c2a8ac60922bff,10
8c2a8ac65653dff,5
8c2a8a8927b4dff,3
8c2a8ac613347ff,15
8c2a8ac611aa1ff,3
8c2a8ac6342a9ff,15
8c2a8ac63bab7ff,15
8c2a8ac647485ff,2
8c2a8ac66d405ff,15
8c2a8ac60cf45ff,15
8c2a8ac640e49ff,8
8c2a8ad5b3991ff,15
8c2a8ac6391e7ff,2
8c2a8ac630321ff,2
8c2a8a89349c1ff,6
8c2a8ac60b51bff,5
8c2a8ac6556bdff,5
8c2a8ac6cd709ff,3
8c2a8a8936937ff,6
8c2a8ac623625ff,15
8c2a8ac608643ff,5
8c2a8ac608c8dff,5
8c2a8ad4b3083ff,0
8c2a8a8934215ff,6
8c2a8ac65adb5ff,0
8c2a8ac64b751ff,3
8c2a8ac6534ebff,0
8c2a8ac64db35ff,15
8c2a8ac61754dff,15
8c2a8ac63ba83ff,15
8c2a8ad4a6c6dff,15
8c2a8ad4a6c6dff,2
8c2a8ac63ab27ff,15
8c2a8ac65306bff,0
8c2a8ad596eb5ff,15
8c2a8ac65a139ff,0
8c2a8ac669b19ff,15
8c2a8ad4808a9ff,0
8c2a8a8928033ff,0
8c2a8ac648d1bff,2
8c2a8ad4a518bff,15
8c2a8ac65a121ff,0
8c2a8ad4a52e7ff,15
8c2a8ac605613ff,2
8c2a8ac662ac9ff,15
8c2a8ac63122dff,2
8c2a8ac63122dff,15
8c2a8ad484913ff,2
8c2a8a8937a25ff,6
8c2a8ac6048e3ff,15
8c2a8ac628a83ff,15
8c2a8ac64cc2dff,15
8c2a8ac61304dff,15
8c2a8ac642a41ff,0
8c2a8ac60b2a5ff,5
8c2a8ac62bb4dff,15
8c2a8ac66d099ff,15
8c2a8a892021dff,10
8c2a8a892021dff,2
8c2a8a892021dff,1
8c2a8ad4e2f53ff,15
8c2a8a8926823ff,3
8c2a8ac65535bff,5
8c2a8ac63cd1dff,15
8c2a8ac646c41ff,15
8c2a8ac602341ff,15
8c2a8ac622551ff,15
8c2a8ac64934dff,0
8c2a8ad4a45d9ff,15
8c2a8a8923b0bff,10
8c2a8a8925ac1ff,0
8c2a8ac60cae3ff,15
8c2a8a89204d5ff,8
8c2a8ac6508c7ff,5
8c2a8ac6cc325ff,15
8c2a8ac65ada9ff,0
8c2a8ad5b3403ff,15
8c2a8ac60c10bff,15
8c2a8ad4b6b05ff,8
8c2a8ac60a103ff,5
8c2a8ac6108a7ff,15
8c2a8ac640f15ff,8
8c2a8ac66513dff,15
8c2a8a896591dff,11
8c2a8ad5b3739ff,15
8c2a8ac61a0d7ff,3
8c2a8ad4a8eddff,15
8c2a8ac668049ff,15
8c2a8a8934191ff,6
8c2a8a8920f23ff,3
8c2a8ad4a0a8bff,15
8c2a8ac6001a9ff,11
8c2a8ac6001a9ff,7
8c2a8ac606963ff,15
8c2a8a8937703ff,6
8c2a8ad4e2803ff,15
8c2a8ac600a03ff,2
8c2a8ad4a796bff,2
8c2a8ac664313ff,15
8c2a8a8923351ff,8
8c2a8ac660a99ff,15
8c2a8ac6060d5ff,2
8c2a8a89200c7ff,10
8c2a8ad4b398bff,0
8c2a8ac63533dff,15
8c2a8ac613061ff,15
8c2a8ac657633ff,5
8c2a8ad5b3461ff,15
8c2a8a8921309ff,0
8c2a8ac612249ff,15
8c2a8ac617163ff,15
8c2a8ac60c1e5ff,15
8c2a8ac620617ff,2
8c2a8ac623a49ff,15
8c2a8ac6c1ad9ff,15
8c2a8ad4b624dff,0
8c2a8ac608c21ff,5
8c2a8ac64cd11ff,15
8c2a8ac614a6dff,15
8c2a8ac66c74bff,15
8c2a8ac63c86bff,15
8c2a8ac62a8c9ff,15
8c2a8ad596859ff,15
8c2a8ac62b625ff,15
8c2a8ac6678d5ff,15
8c2a8ac643303ff,0
8c2a8ad4a0c5dff,0
8c2a8ac6096cdff,5
8c2a8a8937a37ff,6
8c2a8ac648e61ff,2
8c2a8ac667543ff,15
8c2a8ad4a132dff,15
8c2a8ac667553ff,15
8c2a8ac64c321ff,15
8c2a8ac63b759ff,15
8c2a8a8964b47ff,0
8c2a8ac606a6dff,15
8c2a8ad593959ff,15
8c2a8ad4ac161ff,15
8c2a8ac60b1c5ff,5
8c2a8ac660e59ff,15
8c2a8ac635135ff,15
8c2a8ac6066a5ff,2
8c2a8ad4acc11ff,15
8c2a8ac646899ff,15
8c2a8ad48430bff,2
8c2a8ad48430bff,15
8c2a8a8935953ff,6
8c2a8ac6154a7ff,15
8c2a8ac65126bff,7
8c2a8ac65126bff,4
8c2a8ad59b095ff,2
8c2a8ac649461ff,2
8c2a8ad4b8de9ff,2
8c2a8ad4b0dd3ff,2
8c2a8ac60c0d5ff,15
8c2a8ad4879e3ff,1
8c2a8ac608f5bff,5
8c2a8ad4e75c9ff,15
8c2a8ac669b33ff,15
8c2a8ac6002cdff,12
8c2a8ac612305ff,15
8c2a8ac6c995dff,3
8c2a8ac602ce7ff,15
8c2a8ac61572dff,15
8c2a8ac65c90bff,7
8c2a8ad4ada41ff,15
8c2a8ac646c07ff,15
8c2a8ac638ab1ff,15
8c2a8ad59222bff,15
8c2a8ac61c943ff,15
8c2a8ad4aa957ff,0
8c2a8ad59a4dbff,15
8c2a8ad5d24b7ff,15
8c2a8ac663745ff,15
8c2a8ac66b739ff,15
8c2a8ac6564d9ff,5
8c2a8a892c963ff,0
8c2a8a8962ecbff,2
8c2a8ac63ceddff,15
8c2a8ac6c1725ff,15
8c2a8ad4a61b7ff,15
8c2a8ac65386dff,11
8c2a8a89292bbff,2
8c2a8ac646d39ff,15
8c2a8ac628363ff,15
8c2a8ad4b4b05ff,2
8c2a8ac604cb7ff,15
8c2a8ac61d95dff,5
8c2a8ad59a983ff,15
8c2a8ac62b645ff,15
8c2a8a892854bff,0
8c2a8a8937101ff,6
8c2a8ad4bcf59ff,0
8c2a8ad4aa905ff,0
8c2a8ac64ba0dff,8
8c2a8ac64ba0dff,2
8c2a8ac66961bff,15
8c2a8ad4bdaadff,1
8c2a8ac6460bdff,2
8c2a8ac64ba69ff,8
8c2a8ac64ba69ff,2
8c2a8ad4b6e57ff,0
8c2a8a8926605ff,2
8c2a8ad4ac613ff,15
8c2a8a89378a9ff,6
8c2a8ac660755ff,15
8c2a8ac667431ff,15
8c2a8ac65246bff,0
8c2a8ac655099ff,5
8c2a8ac60696dff,15
8c2a8a8926115ff,3
8c2a8ad484483ff,0
8c2a8ac643831ff,0
8c2a8ac63a9c7ff,15
8c2a8ac6c14d1ff,7
8c2a8ac631ae9ff,2
8c2a8ad4b72e5ff,0
8c2a8ad4b72e5ff,2
8c2a8ac63d1dbff,15
8c2a8ac6cda9bff,3
8c2a8a892376bff,1
8c2a8a8926f13ff,2
8c2a8ac6cb029ff,6
8c2a8ac63da11ff,15
8c2a8a8962ce5ff,2
8c2a8ac62844dff,15
8c2a8ac63b347ff,15
8c2a8a89620a5ff,2
8c2a8ad59312dff,15
8c2a8ac65cf35ff,5
8c2a8ad4e286dff,15
8c2a8ac6151d5ff,15
8c2a8ac616151ff,15
8c2a8ac642a3dff,11
8c2a8ac610b31ff,15
8c2a8ad4a44e3ff,15
8c2a8ad593a09ff,15
8c2a8ac64c0ebff,15
8c2a8ad4b2eb5ff,1
8c2a8ad4a4d5dff,2
8c2a8ac628499ff,15
8c2a8a892db55ff,1
8c2a8ac647863ff,15
8c2a8ac6c0b4bff,15
8c2a8ac60d899ff,15
8c2a8ad4b5581ff,8
8c2a8ac618b47ff,3
8c2a8ac65c4a7ff,5
8c2a8ac64a45dff,10
8c2a8a89346ddff,6
8c2a8ac618c21ff,3
8c2a8ad4b7ac3ff,0
8c2a8ac638487ff,15
8c2a8a892d283ff,0
8c2a8ac66a01bff,15
8c2a8a8926a9bff,2
8c2a8ac61c5b5ff,3
8c2a8a8929961ff,0
8c2a8ac63c43dff,2
8c2a8ad4a752dff,15
8c2a8ac667901ff,15
8c2a8ad4a4227ff,15
8c2a8ac6cc61dff,15
8c2a8ad4a7553ff,15
