region_id,cluster
8a2a8ad4ac5ffff,5
8a2a8ac61937fff,9
8a2a8ac6201ffff,4
8a2a8ac661a7fff,15
8a2a8ac63b57fff,13
8a2a8ac649b7fff,5
8a2a8ac65c87fff,-1
8a2a8ac6644ffff,-1
8a2a8ac6c997fff,0
8a2a8ac65aeffff,-1
8a2a8ad4a777fff,4
8a2a8a89349ffff,0
8a2a8ac60ab7fff,9
8a2a8ac61997fff,9
8a2a8ac65307fff,7
8a2a8ad4b98ffff,3
8a2a8a892b37fff,3
8a2a8ad4a64ffff,7
8a2a8ad4bd37fff,7
8a2a8ac61767fff,5
8a2a8ad4ab27fff,7
8a2a8ac630b7fff,-1
8a2a8ac6c32ffff,-1
8a2a8ac600f7fff,-1
8a2a8ac646c7fff,7
8a2a8ac61087fff,5
8a2a8ac643a7fff,7
8a2a8ac66c1ffff,3
8a2a8a892427fff,7
8a2a8ac66977fff,2
8a2a8ad4ab37fff,7
8a2a8ac64957fff,21
8a2a8ad4e2effff,4
8a2a8ac6382ffff,-1
8a2a8ac65d47fff,-1
8a2a8ac61567fff,3
8a2a8a8962affff,3
8a2a8ad4b25ffff,11
8a2a8ad4b55ffff,-1
8a2a8ac62887fff,5
8a2a8ac6195ffff,9
8a2a8ac6064ffff,24
8a2a8ac63547fff,18
8a2a8a89220ffff,7
8a2a8a89282ffff,3
8a2a8ad4bd27fff,7
8a2a8ac600e7fff,6
8a2a8ac6cc57fff,3
8a2a8ac60447fff,4
8a2a8ac6cd77fff,0
8a2a8ad4b507fff,-1
8a2a8ac60097fff,-1
8a2a8ad4aa27fff,7
8a2a8a892a9ffff,7
8a2a8ac60cb7fff,3
8a2a8a890697fff,3
8a2a8ac6356ffff,-1
8a2a8ac6160ffff,3
8a2a8ad59a6ffff,5
8a2a8a896717fff,-1
8a2a8ac65657fff,9
8a2a8ac60b17fff,9
8a2a8ac64a67fff,-1
8a2a8ac6318ffff,-1
8a2a8a89629ffff,3
8a2a8ac608dffff,9
8a2a8ac6c01ffff,-1
8a2a8ac658d7fff,-1
8a2a8ac60caffff,-1
8a2a8ac63037fff,3
8a2a8ac66737fff,4
8a2a8ac638affff,-1
8a2a8a89251ffff,-1
8a2a8a893447fff,0
8a2a8ac66967fff,8
8a2a8ac6490ffff,21
8a2a8ad5b397fff,3
8a2a8ac64107fff,7
8a2a8ac60d9ffff,3
8a2a8ad4ad47fff,5
8a2a8ac6161ffff,4
8a2a8ac63c4ffff,3
8a2a8a896607fff,3
8a2a8ac63c67fff,3
8a2a8ac6095ffff,9
8a2a8ad4a3b7fff,15
8a2a8ac65c2ffff,23
8a2a8ac64077fff,11
8a2a8ac63377fff,-1
8a2a8ad4b05ffff,7
8a2a8ad48467fff,7
8a2a8ac6084ffff,9
8a2a8ac62adffff,5
8a2a8ac65b9ffff,29
8a2a8ac66767fff,5
8a2a8a89642ffff,7
8a2a8ad4a2b7fff,7
8a2a8ac6146ffff,5
8a2a8ac6290ffff,4
8a2a8ad48797fff,7
8a2a8ad4a557fff,2
8a2a8ac66b4ffff,7
8a2a8ac6661ffff,4
8a2a8ac654effff,-1
8a2a8a8964d7fff,28
8a2a8ad59a77fff,5
8a2a8ac660dffff,5
8a2a8ac6484ffff,11
8a2a8ac606dffff,-1
8a2a8ac61d37fff,9
8a2a8ad5b20ffff,3
8a2a8ac64567fff,7
8a2a8ac6c037fff,3
8a2a8ac65777fff,9
8a2a8ad4ab17fff,7
8a2a8ac6306ffff,4
8a2a8ac62d2ffff,5
8a2a8ac6108ffff,5
8a2a8ac65497fff,9
8a2a8a892acffff,-1
8a2a8ac61897fff,9
8a2a8a896317fff,3
8a2a8ac6009ffff,-1
8a2a8ac6ca07fff,0
8a2a8a89662ffff,7
8a2a8ac62c57fff,5
8a2a8ac65427fff,9
8a2a8a8937affff,0
8a2a8ac6caaffff,-1
8a2a8ad4a2a7fff,7
8a2a8ac65b07fff,28
8a2a8ad4bd87fff,7
